id,lat,lng,"type","title"
311479,49.0653,18.9508,"airport","Letisko Martin"
311479,48.2794,18.1328,"airport","Letisko Nitra"
311479,48.625,17.8283,"airport","Letisko Piešťany"
311479,49.0733,20.2411,"airport","Letisko Poprad-Tatry"
311479,48.7661,18.5867,"airport","Letisko Prievidza"
311479,48.6578,17.3297,"airport","Letisko Senica"
311479,48.6378,19.1339,"airport","Letisko Sliač"
311479,48.865,17.9922,"airport","Letisko Trenčín"
311479,49.2314,18.6133,"airport","Letisko Žilina"
311479,48.4019,17.1183,"airport","Letecká základňa Malacky"
311479,49.0297,21.3156,"airport","Letecká základňa Prešov"
3114,37.7342,15.0044,"","Etna"
124035,11.2833,41.6333,"","Dama Ali"
124139,55.8589,-4.25972,"","Glasgow"
209235,62.5917,23.6167,"","Alavus"
124140,11.0833,41.2667,"","Gabillema"
312214,39.1,26.55,"","Mytilini"
124147,10.5833,41.0333,"","Yangudi"
124150,10.0822,40.7017,"","Ayelu"
124151,9.78333,40.3333,"","Hertali"
124154,9.56667,40.2833,"","Liado Hayk"
124156,9.35,40.1333,"","Dofen"
124184,8.975,39.9333,"","Fentale"
124189,8.95,39.75,"","Beru"
124206,8.8,39.6833,"","Kone (sopka)"
209924,36.9667,-6.38333,"","El Puerto de Santa María"
124208,8.55833,39.475,"","Boset-Bericha"
312897,51.8333,12.25,"","Dessau"
124209,8.78333,38.65,"","Bishoftu"
210204,60.75,26.8167,"","Anjalankoski"
124269,8.43333,39.35,"","Sodore"
124274,8.35,39.1833,"","Gedamsa"
313205,54.9667,-1.6,"","Newcastle upon Tyne"
124277,8.26667,39.0333,"","Bora-Bericcio"
3867,39.9533,-75.17,"","Philadelphia"
124281,8.15833,39.1333,"","Tullu Moje"
124283,7.95,38.9333,"","East Zway"
210488,46.6219,18.8558,"","Paks"
4247,41.2667,69.2167,"","Taškent"
124284,8.05,38.35,"","Butajiri-Silti"
313307,54.8253,32.0529,"","Letecké nešťastie v Smolensku 2010"
124285,7.46667,38.5833,"","O’a"
124311,-26.2044,28.0456,"","Johannesburg"
313873,41.8536,-87.9683,"","Oakbrook Terrace"
124326,10.7694,106.682,"","Hočiminovo Mesto"
124340,52.0933,5.11944,"","Utrecht"
313996,63.6333,-19.6,"","Eyjafjallajökull (sopka)"
314134,55.7558,9.41944,"","Runové kamene v Jellingu"
124567,7.18333,38.4333,"","Corbetti"
124579,7.06667,38.1,"","Bilate River"
124586,7.41667,35.4333,"","Tepi"
124588,6.78333,37.8333,"","Hobicha"
124590,6.65,38.1167,"","Chiracha"
124591,5.93333,37.5667,"","Tosa Sucha"
124592,5.1,35.8833,"","Korath Range"
124641,33.95,67.9167,"","Dacht-i-Navar"
124642,34.25,67.9667,"","Vakak"
314600,-3.682,-61.4754,"","Purus"
314613,45.0833,29.5,"","Delta Dunaja"
125367,39.7333,46.0167,"","Čchouk-Karckar"
125992,22.5667,88.3667,"","Západné Bengálsko"
315706,48.6236,20.8891,"","Skalistý potok"
315758,49.6536,8.56972,"","Opátstvo Lorsch"
316067,51.8636,12.2814,"","Dessau-Wörlitzer Gartenreich"
316418,48.6189,20.4278,"","Zvonivá jama"
317224,54.0833,13.3833,"","Greifswald"
128722,48.45,34.9833,"","Dnepropetrovsk"
317317,53.25,10.4,"","Lüneburg"
317324,52.35,14.55,"","Frankfurt nad Odrou"
317331,49.0011,8.81278,"","Kláštor Maulbronn"
131709,41.7497,-88.1556,"","Naperville"
132099,-32.4833,-58.2333,"","Concepción del Uruguay"
317446,38.7125,21.6267,"","Meteora"
317456,37.6381,21.6306,"","Olympia (Grécko)"
317460,37.6908,26.9433,"","Pythagoreion"
317462,37.6733,26.8894,"","Héraion (Samos)"
317592,37.1769,-3.58528,"","Generalife"
317593,37.1769,-3.58528,"","Albayzín"
317594,37.3858,-5.99306,"","Katedrála v Seville"
6619,49.1638,20.134,"","Gerlachovský štít"
317597,37.3847,-5.99278,"","Archivo General de Indias"
317640,40.3439,1.10722,"","Mudejarská architektúra v Aragónsku"
317642,41.3808,1.0825,"","Kláštor Poblet"
317647,39.4528,-5.3275,"","Kláštor Santa Maria de Guadalupe"
317649,36.9475,6.35861,"","Národný park Doñana"
317662,48.8761,18.6992,"","Vyšehrad (vrch v Žiari)"
137305,-34.9167,-57.95,"","La Plata (mesto)"
317681,45.9328,1.0325,"","Oradour-sur-Glane"
317696,40.0364,-3.60917,"","Kráľovský palác v Aranjueze"
317699,38.2694,-0.698333,"","Palmový háj v Elche"
137434,-22.7167,-65.7,"","Abra Pampa"
317700,41.3878,2.175,"","Palau de la Música Catalana"
317703,41.3878,2.175,"","Hospital de la Santa Creu i Sant Pau"
138795,-40.1667,-71.3333,"","San Martín de los Andes"
317704,54.3344,27.9436,"","Chatyň"
138841,-38.9,-70.05,"","Zapala (mesto)"
317714,42.3258,-2.86528,"","Kláštor San Millán de Yuso"
317719,42.3258,-2.86528,"","Kláštor San Millán de Suso"
138896,-42.7667,-65.05,"","Puerto Madryn"
139229,-36.6167,-64.2833,"","Santa Rosa de Toay"
317831,59.3362,17.5455,"","Birka"
139643,47.7494,7.34,"","Mulhouse"
318272,42.2167,13.8333,"","Abruzzy (región)"
141096,37.3772,-5.98694,"","Sevilla"
318764,43.6333,11.9833,"","Caprese Michelangelo"
141113,53.3836,-1.46694,"","Sheffield"
319244,51.2,11.9667,"","Weißenfels"
6936,48.9411,19.0892,"","Borišov"
319322,51.15,11.8167,"","Naumburg"
6940,48.9842,20.7725,"","Dreveník"
319499,42.8183,-1.64417,"","Pamplona"
319696,42.4,18.9167,"","Cetinje"
141134,52.0167,8.51667,"","Bielefeld"
141134,51.9661,8.6225,"","Bielefeld"
320126,49.2172,15.8772,"","Židovská štvrť (Třebíč)"
141152,-33.2667,-66.35,"","San Luis (mesto v Argentíne)"
320326,7.39639,3.91667,"","Ibadan"
141181,-43.3,-65.0833,"","Rawson (Chubut)"
320724,69.2878,21.3386,"","Ridnitšohkka"
320741,49.7653,21.2903,"","Siepietnica"
141271,37.5,15.0833,"","Catania (mesto)"
141361,51.4833,11.9667,"","Halle (Saale)"
321037,40.9,23.4833,"","Nigrita"
321176,43.7683,11.2558,"","Šablóna:Infobox Výtvarné dielo/Dokumentácia"
216771,49.3881,21.1608,"","Busov (vrch)"
217183,48.9341,18.9711,"","Tlstá (vrch vo Veľkej Fatre)"
142024,-48.7667,-70.25,"","Gobernador Gregores"
321354,29.9386,31.2942,"","Tura (Egypt)"
321354,29.9389,31.2775,"","Tura (Egypt)"
217204,11.6667,96.7667,"","Andamany a Nikobary"
143513,6.45306,3.39583,"","Lagos"
321381,48.1606,24.5003,"","Hoverla"
218482,-29.8833,31.05,"","Durban"
143764,-33.7,-61,"","Buenos Aires (provincia)"
321540,39.6167,19.9167,"","Korfu (mesto)"
219473,53.9233,19.3514,"","Dzierzgoń"
143983,46.8333,7.61667,"","Bern (kantón)"
144116,-28.4667,-65.7833,"","San Fernando del Valle de Catamarca"
219740,53.35,18.4167,"","Chełmno"
144796,-31.4333,-62.0667,"","San Francisco (Argentína)"
145096,-27.45,-59,"","Resistencia"
321793,41.2206,47.8578,"","Bazardüzü dağı"
321802,46.4333,13.8167,"","Škrlatica"
145161,60.45,22.2667,"","Turku"
145260,-31.4,-64.1833,"","Córdoba (mesto v Argentíne)"
145276,-32.95,-60.65,"","Rosario"
146252,-41.1333,-71.3,"","San Carlos de Bariloche"
146270,-39.0333,-67.5833,"","General Roca (Río Negro)"
322563,39.3667,21.9167,"","Karditsa"
146280,37.0833,15.2833,"","Syrakúzy"
322666,31.4044,30.4164,"","Ar-Rašíd (Egypt)"
146401,-40.7333,-64.95,"","San Antonio Oeste"
322702,47.5,11.0833,"","Garmisch-Partenkirchen"
146487,53.3667,-4.33333,"","Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch"
322845,48.8989,2.09389,"","Saint-Germain-en-Laye"
322863,49.6667,12.15,"","Weiden in der Oberpfalz"
322872,52.9833,6.55,"","Assen"
322873,48.5333,12.15,"","Landshut"
322940,34.7136,-86.5861,"","Huntsville (Alabama)"
147668,49.95,15.2667,"","Kutná Hora"
323050,48.9644,18.6333,"","Reváň"
323071,25.6167,85.2167,"","Bihár"
323072,27.1,93.6167,"","Arunáčalpradéš"
323074,26.25,92.2833,"","Ásam"
323078,21.45,82,"","Čatísgarh"
222231,53.7517,-0.343056,"","Kingston upon Hull"
323079,23.2167,72.6667,"","Gudžarát"
222628,48.9242,21.0125,"","Roháčka (Čierna hora)"
323082,31.2167,77.3,"","Harijána"
323085,31.1,77.1667,"","Himáčalpradéš"
147872,47.5297,21.6389,"","Debrecín"
323097,33.45,76.2333,"","Džammú a Kašmír"
148103,-31.5333,-68.5167,"","San Juan (mesto v Argentíne)"
323099,23.35,85.3167,"","Džharkhand"
323102,23.1667,77.2,"","Madhjapradéš"
225127,43.95,4.8,"","Avignon"
323114,18.95,72.8167,"","Maháraštra"
149141,-46.6,-70.9167,"","Perito Moreno (Santa Cruz)"
225703,60.8167,23.6167,"","Forssa"
149275,-50.3333,-72.2667,"","El Calafate"
225791,42.9753,17.1811,"","Orebić"
323189,24.8167,93.95,"","Manípur"
27951,48.555,17.5356,"landmark","Kostol a kláštor svätej Kataríny Alexandrijskej (Dechtice)"
149399,40.7,19.95,"","Berat (mesto)"
323191,25.5667,91.8667,"","Meghálaj"
323193,23.35,92,"","Mizorám"
149548,42.35,20.0667,"","Bajram Curri (mesto)"
323194,25.4,99.0333,"","Nágsko"
323195,20.15,85.5,"","Urísa"
