id,lat,lng,"type","title"
229692,55.7328,9.71944,"church","Daugård Kirke"
127541,55.707,12.5792,"church","Davids Kirke"
123604,55.3391,10.541,"church","Davinde Kirke"
473383,55.1059,10.2941,"church","Diernæs Kirke"
315165,57.2259,10.2859,"church","Dorf Kirke"
135966,56.0781,9.83561,"church","Dover Kirke"
124316,55.5939,12.6685,"church","Dragør Kirke"
466300,55.2258,10.0369,"church","Dreslette Kirke"
193296,55.4666,10.609,"church","Drigstrup Kirke"
339310,57.1549,10.2623,"church","Dronninglund Kirke"
96306,56.7172,9.62,"church","Durup Kirke (Rebild Kommune)"
119932,55.3504,10.3367,"church","Dyrup Kirke"
339234,55.7319,12.5407,"church","Dyssegårdskirken"
127504,55.6867,12.5424,"church","De Døves Kirke"
122987,55.8452,11.6804,"church","Egebjerg Kirke"
472827,55.905,12.4884,"church","Egedal Kirke"
489503,55.056,10.528,"church","Egense Kirke"
472857,55.6134,9.74088,"church","Egeskov Kirke"
489541,55.2861,11.349,"church","Eggeslevmagle Kirke"
489613,55.6199,9.3004,"church","Egtved Kirke"
240541,56.2163,10.2655,"church","Egå Kirke"
489689,55.4901,12.0737,"church","Ejby Kirke (Køge Kommune)"
489622,55.4367,9.94147,"church","Ejby Kirke (Middelfart Kommune)"
489697,55.5382,10.1763,"church","Ejlby Kirke"
141368,56.5224,8.78639,"church","Ejsing Kirke"
347722,56.2417,10.1977,"church","Elev Kirke"
56728,55.6719,12.5554,"church","Eliaskirken"
77039,55.2552,10.6093,"church","Ellested Kirke"
151388,56.2021,10.2178,"church","Ellevang Kirke"
489805,55.3165,10.619,"church","Ellinge Kirke"
449234,56.2456,10.2291,"church","Elsted Kirke"
218747,55.7213,12.5284,"church","Emdrup Kirke"
97770,54.9896,8.69449,"church","Emmerlev Kirke"
473787,54.7625,11.5629,"church","Engestofte Kirke"
205073,55.8619,12.3367,"church","Engholmkirken"
490004,55.7409,9.6577,"church","Engum Kirke"
490032,56.4173,10.8135,"church","Enslev Kirke (Norddjurs Kommune)"
472874,55.5477,9.70022,"church","Erritsø Kirke"
126578,55.6924,12.5783,"church","Esajas Kirke"
99288,56.0527,12.3437,"church","Esbønderup Kirke"
473795,54.8574,11.8815,"church","Eskilstrup Kirke"
473397,55.2005,10.4119,"church","Espe Kirke"
490338,56.4408,10.1489,"church","Essenbæk Kirke"
126486,56.5528,10.3607,"church","Estruplund Kirke"
490387,55.2014,11.9569,"church","Everdrup Kirke"
213407,55.5053,8.37583,"church","Fabjerg Kirke"
473797,54.8363,12.0001,"church","Falkerslev Kirke"
238752,55.9101,10.1364,"church","Falling Kirke"
473402,55.1471,10.1555,"church","Falsled Filial Kirke"
117356,55.3142,10.3182,"church","Fangel Kirke"
490465,56.4453,10.2819,"church","Fausing Kirke"
105355,55.2556,12.12,"church","Faxe Kirke"
490546,56.5252,8.1213,"church","Ferring Kirke"
473213,55.7609,11.9138,"church","Ferslev Kirke (Frederikssund Kommune)"
470391,55.8137,9.02385,"church","Filskov Kirke"
120242,54.7507,11.6633,"church","Fjelde Kirke"
126498,56.5046,10.5907,"church","Fjellerup Kirke"
474532,55.3211,9.56098,"church","Fjelstrup Kirke"
118386,55.4336,11.6875,"church","Fjenneslev Kirke"
97814,57.0889,9.26333,"church","Fjerritslev Kirke"
200890,58.6692,11.2686,"landmark","Göteröd"
413172,60.3844,5.33306,"edu","Høgskolen i Bergen"
194856,53.9708,-6.71583,"city","Carrickmacross"
25923,53.9611,-10.0389,"isle","Achill Island"
342465,57.4236,10.4672,"church","Flade Kirke (Frederikshavn Kommune)"
470257,55.2506,10.0666,"church","Flemløse Kirke"
129100,55.679,12.499,"church","Flintholm Kirke"
491844,56.4473,8.30471,"church","Flynder Kirke"
71460,55.6617,12.1807,"church","Fløng Kirke"
491887,55.2492,11.6736,"church","Fodby Kirke"
474537,55.3153,8.98123,"church","Fole Kirke"
370576,56.1271,9.1432,"church","Fonnesbæk Kirke"
95470,56.4667,8.50028,"church","Fousing Kirke"
126776,55.3541,10.4877,"church","Fraugde Kirke"
119931,55.4134,10.3954,"church","Fredens Kirke (Odense Kommune)"
100637,55.9826,12.3968,"church","Fredensborg Slotskirke"
76383,55.6743,12.5328,"church","Frederiksberg Kirke"
173427,55.6721,12.5257,"church","Frederiksberg Slotskirke"
291725,57.4393,10.5043,"church","Frederikshavn Metodistkirke"
130843,55.6507,12.5342,"church","Frederiksholm Kirke"
71461,56.1122,10.2108,"church","Frederikskirken"
473230,55.8386,12.0693,"church","Frederikssund Kirke"
100263,55.973,12.0225,"church","Frederiksværk Kirke"
472494,55.3254,12.016,"church","Freerslev Kirke"
127752,55.6989,12.5886,"church","Frihavnskirken"
238757,56.0336,9.99167,"church","Fruering Kirke"
491951,56.8588,9.93063,"church","Fræer Kirke"
121023,55.2426,10.7144,"church","Frørup Kirke (Nyborg Kommune)"
166728,55.3056,11.5483,"church","Fuglebjerg Kirke"
492027,55.2488,11.5118,"church","Fyrendal Kirke"
197053,55.5858,8.74083,"church","Fåborg Kirke"
396733,55.8025,11.4424,"church","Fårevejle Kirke"
492077,55.2761,11.5774,"church","Førslev Kirke"
105291,55.9617,12.2822,"church","Gadevang Kirke"
128295,55.6949,12.5581,"church","De Gamles Bys Kirke"
120845,55.8356,12.5283,"church","Gammel Holte Kirke"
96079,56.0994,8.20806,"church","Gammel Sogn Kirke"
129193,55.6385,12.0823,"church","Gammel Vor Frue Kirke"
229757,55.9257,9.99639,"church","Gangsted Kirke"
470605,55.7912,12.2644,"church","Ganløse Kirke"
468879,56.5754,9.9966,"church","Gassum Kirke"
473816,54.6021,11.944,"church","Gedesby Kirke"
473864,54.5746,11.9333,"church","Gedser Kirke"
110157,56.1558,10.1339,"church","Gellerup Kirke"
492101,55.4082,9.96405,"church","Gelsted Kirke"
71462,55.75,12.5418,"church","Gentofte Kirke"
493306,55.3527,11.3379,"church","Gerlev Kirke (Hashøj Kommune)"
493374,55.4928,10.46,"church","Gerskov Kirke"
80492,55.2394,10.4299,"church","Gestelev Kirke"
121906,55.6677,12.5534,"church","Gethsemane Kirke"
71464,56.1232,12.3104,"church","Gilleleje Kirke"
77035,55.2214,10.6031,"church","Gislev Kirke"
228461,56.1453,9.0475,"church","Gjellerup Kirke"
