id,lat,lng,"type","title"
399820,48.2544,2.94389,"","Chevry-en-Sereine"
531431,53.9276,-1.3839,"city","Wetherby"
274358,25.1008,55.1792,"building","ARY Digital Tower"
463337,49.993,2.712,"event","Pertempuran Albert (1916)"
531498,31.3888,121.515,"river","Sungai Huangpu"
323729,25.2353,55.2965,"","Al Kifaf"
254456,48.3667,11.05,"city","Dasing"
274359,25.1793,55.266,"building","Boraq Tower"
348680,31.0536,-85.3025,"city","Cottonwood, Alabama"
348680,31.0536,-85.3024,"city","Cottonwood, Alabama"
399821,48.7592,3.21778,"","Choisy-en-Brie"
463338,-33.8443,151.204,"landmark","Lavender Bay, New South Wales"
254457,48.3333,11.0833,"city","Eurasburg, Aichach-Friedberg"
323734,25.1686,55.2921,"","Al Markada"
274366,25.0467,55.1943,"building","El Matador Tower"
531581,53.7997,-1.54917,"city","Kota Leeds"
531700,54.825,32.025,"airport","Bandar Udara Utara Smolensk"
323740,25.2569,55.289,"","Al Rifa"
274369,25.0625,55.1382,"building","The Dome (Dubai)"
399822,48.9697,3.23944,"","Citry"
254458,48.35,10.9833,"city","Friedberg, Bayern"
348682,31.1431,-85.0961,"city","Gordon, Alabama"
348682,31.1432,-85.0961,"city","Gordon, Alabama"
463421,31.6578,35.1208,"","Dewan Regional Gush Etzion"
274370,25.0714,55.144,"building","Jumeirah Business Center 1"
409512,28.2,-177.35,"isle","Pertempuran Midway"
323746,25.2667,55.3167,"city","Deira, Dubai"
254459,48.4833,11.0667,"city","Hollenbach"
463439,31.6785,35.1013,"city","Gva'ot"
323750,13.3167,12.6167,"city","Diffa"
409537,35.9836,139.891,"river","Sungai Tone"
463445,31.5297,35.0293,"","Templat:Location map Israel south wb"
274371,25.0777,55.1536,"building","Swiss Tower"
400119,49.0208,3.10389,"","Cocherel"
323751,13.05,3.2,"city","Dosso"
409542,29.1169,58.3685,"landmark","Arg-é Bam"
254460,48.5167,11.1167,"city","Inchenhofen"
348683,31.2917,-85.3456,"city","Kinsey, Alabama"
348683,31.2917,-85.3455,"city","Kinsey, Alabama"
323756,11.884,3.454,"","Gaya, Niger"
274372,25.1879,55.2715,"building","The Prime Tower"
323769,21.2667,40.4167,"city","Ta'if"
463451,31.7555,35.3094,"city","Kedar, Gush Etzion"
531824,-6.92007,107.611,"","DENIS"
325282,34.85,5.73333,"","Biskra"
274373,25.1868,55.2665,"building","The Forum (Dubai)"
400120,48.8378,2.67417,"","Collégien"
531839,-6.92213,107.61,"","Hotel Savoy Homann"
254550,49.4333,11.75,"city","Ammerthal"
325390,48.6167,7.7,"city","Mittelhausbergen"
463453,31.6538,35.2509,"city","Kfar Eldad"
274501,25.2586,55.3264,"","Menara Jam Deira"
325399,-17.6,-149.3,"city","Hitiaa O Te Ra"
348685,31.035,-85.3972,"city","Madrid, Alabama"
348685,31.0349,-85.3972,"city","Madrid, Alabama"
409767,-7.97674,112.635,"","SMA Negeri 1 Malang"
463455,31.5965,35.2295,"","Ma'ale Amos"
532075,49.5667,10.0833,"city","Hemmersheim"
254551,49.6833,11.6167,"city","Auerbach in der Oberpfalz"
410759,48.0375,-4.66472,"city","Plogoff"
