id,lat,lng
1677446,49.6736,9.0025
1591162,32.7872,130.693
1761228,35.5528,137.704
1700472,34.8144,135.53
1620187,43.3833,22.8833
1761236,50.2686,130.315
1560752,38.2394,140.848
1648849,28.9158,118.064
1677522,47.4167,13.2167
1677526,0,31.4
1620249,41.9833,24.0833
1738206,35.8687,129.201
1700501,49.8833,9.16667
1560837,21.4,121.067
1560837,21.35,121.1
1560837,19.75,120.933
1560837,31.15,129.633
1560837,31.2833,129.167
1560837,33.25,128.167
1560837,25.4167,120.117
1591453,36.3,115.15
1738227,-18.42,-49.2178
1649005,22.5647,120.354
1677585,2.99917,101.392
1591767,32.8981,129.959
1620262,34.9436,134.082
1700504,33.2736,130.302
1649076,34.4372,136.557
1591862,34.5764,133.595
1761373,28,37
1560922,39.7991,124.917
1561247,55.6947,37.5644
1649099,47.3931,8.50472
1591953,34.7085,135.489
1761596,34.16,131.492
1561255,34.7178,135.233
1592215,34.7303,135.531
1700634,39.9464,116.145
1620350,22.9881,120.213
1738273,34.39,132.47
1649113,46.2089,6.11806
1561256,34.7133,135.233
1592243,51.8,5.25
1738284,27.0583,27.97
1678146,22.6268,120.287
1620392,49.6767,8.54833
1592245,51.7167,5.36667
1561257,34.715,135.242
1700648,37.0694,137.011
1649151,51.6889,-4.17356
1592437,42.3667,1.45
1620457,43.1538,141.374
1592547,42.4467,1.95278
1649165,34.7161,135.254
1592685,36.4848,137.795
1700698,35.2008,135.919
1649167,34.715,135.252
1620471,41.9272,12.4722
1592749,36.7308,139.492
1700712,34.6609,133.947
1620476,41.8503,140.736
1561377,24.3214,116.119
1592791,35.8167,50.9667
1678222,3.18333,101.689
1762100,40.5276,141.522
1649204,2.5,34.25
1620481,44.7832,20.4649
1738576,34.7914,133.813
1738618,36.75,-5.8
1678264,41.3667,24.4167
1762305,47.1614,1.56694
1700713,40.2,-92.25
1620488,48.8644,2.36889
1762500,3.07611,101.544
1678284,35.0078,136.228
1649227,24.1108,120.578
1620545,31.3642,30.2577
1561537,33.7252,130.972
1678317,-0.316667,31.6667
1620732,37.0798,139.967
1738710,57.9167,59.9667
1762518,1.48278,103.909
1649351,31.8,34.65
1620833,38.6943,139.768
1678320,35.4067,136.318
1700723,22.4562,120.486
1762524,34.9445,136.989
1700829,56.65,32.2667
1561754,22.5503,120.536
1739002,34.3814,132.466
1678363,38.2579,140.837
1762609,46.2667,177.167
1762609,11.4667,111.867
1700830,-0.75,29.7
1620836,42.0167,24
1700855,57.8667,35.0167
1620889,56.65,43.4833
1700899,56.7,36.7833
1678928,56.0333,37.2333
1592906,38.8931,-77.0408
1592906,38.7903,-77.0406
1592906,38.8934,-77.1723
1592906,38.9959,-77.041
1592906,38.8929,-76.9093
1620914,34.414,136.455
1739084,35.4173,129.284
1700917,52.2156,-2.1625
1762668,34.6742,138.005
1620926,57.4333,42.1333
1649447,53.3394,-6.27139
1739127,51.2167,58.6167
1620965,56.4833,43.6167
1739193,31.5686,130.502
1762708,51.5096,0.0258944
1561849,42.4333,-111.167
1678940,39.96,116.451
1592954,24.2988,121.755
1700924,-46.417,168.363
1620972,39.7,26.8333
1739256,31.5231,130.485
1649471,22.6758,121.039
1620977,35.2272,24.7708
1700927,55.6042,-4.50812
1762757,49.4806,9.905
1739286,-6.6,106.8
1593065,53.2667,36.55
1561951,34.5069,136.774
1739335,51.1,4.51667
1593127,28.67,77.42
1649514,32.0888,34.8863
1700994,35.2767,136.988
1739364,35.1308,136.914
1649680,1.91667,34.6667
1593174,35.6131,138.635
1562008,64.25,-21.6333
1701045,48.814,4.522
1621040,22.7269,120.324
1621101,43.3611,145.454
1649705,34.8277,135.484
1701199,36.5,-4.88333
1562014,64.1667,-21.8667
1649718,37.8233,140.986
1679018,55.7833,38.65
1762822,46.1167,-89.3
1739479,33.8158,130.7
1621108,35.2507,137.039
1649784,34.9461,69.265
1593376,48.7994,2.49972
1621115,39.6033,141.963
1739507,47.1667,39.7333
1762984,4.98333,23.9167
1593427,56.7333,37.1667
1621138,38.4186,141.484
1562050,29.1833,25.55
1621157,32.8831,132.631
1763011,-33.9051,151.155
1701445,22.4643,120.459
1679050,35.4709,136.252
1562113,34.5183,136.751
1621270,56.35,38.8167
1679092,49.7431,9.00861
1649954,51.5156,103.626
1701459,35.3128,136.295
1649956,6.75,-1.5
1621472,31.5492,130.492
1679154,-0.75,31.4167
1649957,7.75,-1.5
1763772,43.65,25.1167
1593543,38.2641,140.869
1649960,5.75,0
1679199,44.0443,-123.077
1593626,60.6667,15.7667
1649963,7,0.5
1701474,45.1766,-0.744957
1763775,49.4,9.91944
1701477,35.1161,135.66
1679347,48.4,15.6
1650070,35.363,136.62
1679355,47.9667,14.7667
1593646,24.5686,121.845
1739662,43.29,-123.18
1593760,55.7333,36.85
1650247,44.5822,-123.509
1701675,55.5667,26.3833
1593791,55.4333,11.5667
1739702,33.5844,130.626
1763810,-33.964,150.981
1621818,49.625,8.76306
1739713,51.5136,-0.113333
1701710,35.0942,136.192
1593796,35.5349,126.711
1679395,40.4903,141.435
1650372,31.65,120.617
1593828,35.7471,139.935
1701762,43.5561,-5.90833
1763951,51.5131,-0.124167
1593877,10.5167,7.43333
1679440,47.8,16.6667
1621820,41.55,-84.1167
1739857,34.385,132.45
1650498,-0.65,36.2167
1562231,33.5263,130.415
1701829,34.825,134.637
1594178,31.7162,131.05
1621943,52.5078,5.47546
1679671,29.7833,48.1833
1650661,35.4694,137.142
1701830,34.9858,134.591
1562280,34.2047,135.945
1763959,51.5322,-0.105833
1594438,34.8118,135.473
1701831,35.0208,134.604
1679825,35.3295,136.051
1740117,51.5036,-0.0741667
1650716,48.9306,2.28389
1701832,34.9908,134.594
1740122,35.6183,139.739
1763967,51.5114,-0.128056
1594582,24.3354,121.768
1701833,34.9761,134.633
1701834,34.9722,134.681
1594593,35.4399,137.015
1740154,35.173,129.071
1763977,51.5153,-0.141667
1650833,26.2125,127.701
1562458,34.5097,136.772
1679946,-0.166667,31.1667
1701975,41.0692,-2.63917
1679975,55.9,38.0167
1764396,34.8954,136.935
1622018,55.6819,12.6006
1595207,46.9875,4.74889
1702075,-1.25,30
1679977,33.5639,133.697
1622031,49.5992,8.73472
1764688,43.4,24.4333
1679978,33.4247,133.021
1702077,40.0333,-6.1
1764771,34.8669,135.651
1650847,22.5792,120.989
1679979,33.2914,134.151
1650873,56.0217,12.7431
1702080,44.3667,18.95
1702080,43.8145,18.5727
1595419,24.4488,121.776
1679980,33.4397,133.982
1622046,23.0386,120.253
1595656,32.8692,130.98
1702141,34.8095,135.532
1764904,37.0036,-76.3075
1622063,12.1858,52.2383
1679981,33.3306,133.226
1562561,39.8751,20.0069
1702262,53.2167,32.7833
1740281,31.1836,121.432
1764960,35.3159,136.783
1680026,47.6667,13.0833
1622113,36.7247,140.649
1562571,34.5564,136.663
1702327,34.4739,136.697
1595746,34.8336,134.683
1650948,19.75,120.933
1562715,53.2817,-4.56351
1765021,34.8914,136.913
1680105,35.8666,139.923
1740306,36.3653,136.804
1622160,51.8855,-8.46775
1595747,34.8106,134.678
1765130,34.8834,136.918
1595822,59.3347,18.0903
1702339,40.8058,14.3475
1650960,49.8989,8.84444
1595830,55.6747,12.5747
1622237,19.03,73.01
1702349,56.1667,34.5833
1765192,35.4587,139.616
1596056,53.8667,21.3
1702363,56.2633,32.0839
1563025,34.5436,136.691
1740369,38.3223,140.964
1680294,42.3192,3.33333
1702411,55.8333,32.9333
1650965,47.6897,2.63
1765289,18.8667,121.95
1765289,34.4167,127.9
1765289,37.1833,123.383
1702416,5.39333,100.366
1650983,34.0639,132.923
1596099,48.8597,2.36222
1680353,44.6769,0.183611
1740653,34.3853,132.447
1680476,36.0042,-5.61028
1563047,24.6779,121.774
1650984,34.0547,132.873
1740682,46.95,8.35
1680683,34.5122,135.599
1702417,24.99,121.51
1765388,34.7478,113.654
1650985,33.8761,132.708
1702436,57.1167,35.4667
1596401,34.0478,133.002
1622658,38.3181,141.019
1740741,34.3869,132.44
1650986,33.2508,132.672
1702443,-9.6637,-35.7375
1563304,35.6037,137.165
1596413,-23.4667,-46.5333
1765680,12.0833,129.433
1765680,4,103.5
1765680,9.3,102.833
1765680,-5.83333,114.3
1765680,-8.16667,115.483
1622774,49.5625,8.70694
1680741,51.4722,-0.475
1651093,35.4142,138.438
1740993,35.4881,133.045
1622781,49.5325,8.72944
1563612,35.3436,134.394
1596454,56.79,8.74528
1702492,57.0333,34.1667
1563640,34.5531,136.677
1651316,22.4283,120.933
1680879,34.2747,135.076
1741040,31.2197,121.411
1563963,36.3796,138.324
1622789,24.9049,121.869
1680880,34.275,135.077
1596483,24.1721,121.655
1702997,3.10667,101.608
1651505,34.6886,135.565
1596495,54.7631,11.8583
1741128,31.2611,121.454
1563979,51.52,-0.17
1622790,24.7056,121.774
1651626,33.9753,132.779
1703132,51.5092,-0.1425
1680893,3.07611,101.711
1564028,34.8919,136.94
1651627,33.86,132.715
1623080,42.4247,3.15788
1703134,59.3297,18.0756
1765742,38.05,133.2
1703135,35.8613,139.924
1651628,33.5069,132.542
1703143,35.8951,139.9
1741418,35.7539,140.088
1765755,34.9093,136.911
1564076,22.6314,120.357
1681036,65.366,-17.348
1681036,65.8219,-16.3882
1681036,65.68,-17.54
1681036,65.8325,-16.4
1681036,65.7983,-16.3825
1681036,64.2256,-20.3381
1681036,64.3261,-20.1211
1681036,64.2078,-19.6858
1681036,64.105,-19.8369
1681036,63.9611,-18.6178
1681036,63.6158,-19.9928
1681036,63.5297,-19.5139
1681036,64.023,-16.975
1681036,64.0569,-19.8669
1681036,64.2664,-21.1217
1681036,64.7019,-20.9781
1681036,64.3958,-21.2411
1681036,64.7019,-20.9781
1681036,65.7361,-23.1997
1681036,65.0942,-14.8914
1703173,34.9528,134.762
1651630,33.4978,132.516
1623268,33.2817,113.556
1623325,39.9275,116.334
1651912,66.5433,25.8483
1703174,34.9561,134.752
1681127,4.59722,101.073
1623333,39.9536,116.318
1596813,24.8272,121.775
1741498,22.2644,114.237
1623481,51.511,-0.117194
1564292,38.2506,140.901
1703281,34.9856,134.768
1596938,34.5916,133.771
1652035,-0.768528,36.3506
1741563,35.6239,134.805
1623641,34.9681,136.171
1596947,34.8101,135.473
1703282,34.9886,134.76
1681249,52.5572,5.2452
1623721,49.5367,8.7875
1765762,31.1553,121.426
1652067,-2.75139,35.9022
1703284,35.0644,134.738
1741570,34.3897,132.443
1623777,36.5433,136.674
1564301,34.5269,136.698
1681259,2.38278,103.021
1564336,41.3789,2.14
1703285,35.0675,134.739
1765767,5.37667,102.01
1564384,41.384,2.186
1681277,2.18694,103.194
1597005,57.0528,-135.332
1623795,35.4414,139.652
1703319,43.4634,11.1453
1765793,5.80639,102.147
1623970,35.8101,139.131
1564436,-77.5167,161.667
1597173,55.5856,12.1314
1681290,35.2654,135.819
1741587,31.1872,121.505
1652146,13.0167,42.7333
1703321,-1.25,29.7
1765920,34.01,58.1
1597185,32.9697,131.09
1564485,54.8,11.9667
1652179,48.9167,2.29444
1681291,2.14278,103.239
1703335,50.8618,-0.0832778
1623978,25.1029,121.761
1597186,32.9358,131.083
1741616,31.3711,121.426
1564499,54.8333,11.15
1652267,51.845,-4.84222
1652492,32.7495,129.889
1681299,52.3731,5.07946
1597187,32.9506,131.122
1741628,36.7372,-5.16472
1703551,51.6194,-0.302778
1765928,31.2483,121.425
1597310,32.9344,131.12
1564509,48.1914,16.38
1652528,49.9228,8.86778
1597359,31.788,130.723
1564519,54.5667,11.2833
1741662,41.569,16.0516
1765964,34.9433,136.02
1681302,1.97583,103.384
1703610,38.5292,140.211
1652583,1.33333,34.5667
1623981,25.0872,121.828
1741671,47.3833,9.26667
1597439,32.9725,131.473
1564656,31.8853,130.91
1766236,34.8469,135.623
1652667,49.9383,8.74056
1624069,41.7833,-4.51667
1624069,41.95,-4.51667
1703902,34.4211,136.473
1741719,36.4667,-6.2
1681314,1.88472,103.403
1624417,38.6553,141.28
1766237,34.8472,135.623
1597440,32.9225,131.296
1741720,36.7038,139.208
1704103,35.3517,134.946
1564798,54.135,12.0936
1652868,1.33417,103.781
1766388,-23.5414,-46.7733
1597480,33.3067,130.931
1681325,1.66306,103.601
1704105,35.3286,133.955
1741781,33.4522,129.97
1597482,33.3214,130.937
1652909,46.4828,3.9814
1704106,35.3214,134.006
1564824,44.8167,-109.933
1681358,1.53583,103.721
1597483,33.3283,130.923
1597486,35.7427,140.385
1704107,35.3667,134.049
1741795,31.2533,121.471
1652959,-1.175,36.35
1565029,36.2998,140.144
1565029,36.2918,140.177
1565029,36.2923,140.121
1681420,52.38,4.91486
1597509,33.2636,131.37
1624676,-3.86667,-33.8167
1704108,35.3417,134.107
1597522,35.776,140.363
1597595,43.5808,7.12833
1704128,-0.733333,29.8833
1681473,34.4661,135.78
1741919,34.3972,135.293
1653163,34.9594,137.159
1565041,22.3653,120.901
1597931,34.8565,135.413
1741960,34.3931,135.288
1624691,24.7863,121.763
1653167,42.4167,-2.73333
1598061,34.3558,136.82
1766557,50.8385,4.37616
1742031,59.0833,42.2833
1681480,2.29528,103.13
1565046,34.52,136.694
1598113,34.5544,136.662
1598113,34.5194,136.667
1653190,43,-1.31667
1653190,42.9897,-1.33444
1565114,51.0683,0.854489
1704299,49.9122,9.13694
1766580,37.0224,140.388
1653202,1.26667,34.7333
1742103,44.6615,-120.273
1681493,2.465,102.957
1624695,24.7211,121.135
1565200,34.5292,136.711
1766606,-19.9319,-44.0539
1653215,41.9044,-1.7225
1653215,41.9,-1.71667
1598225,34.2981,136.791
1704379,23.952,120.481
1766691,-23.1864,-45.8786
1624728,49.57,8.83167
1681504,2.48833,102.884
1742418,35.4272,133.104
1598340,34.6808,133.914
1704380,34.9562,137.18
1624802,60.6306,24.8644
1766733,35.0339,135.685
1704482,42.7667,-9.08333
1653429,37.2128,-77.4003
1681512,2.50694,102.814
1742457,34.3917,132.469
1704500,42.5164,-7.51611
1704500,42.5167,-7.5
1766762,34.9016,136.928
1742528,58.3667,40.6833
1681515,34.466,131.771
1704540,53.1425,16.7522
1653560,51.4667,140.783
1624825,53.1833,7.26667
1766799,31.0833,121.183
1742562,36.25,-5.96667
1598510,24.859,121.822
1681525,34.4544,131.757
1653564,1.25,34.3167
1766800,-22.8269,-43.0539
1704561,42.401,-8.807
1598578,34.5495,136.683
1598578,34.5214,136.668
1681530,34.5004,135.875
1742577,58.5,39.1167
1766851,35.3725,136.522
1624974,52.35,6.66667
1704583,41.9408,-7.43583
1704583,41.9333,-7.43333
1766871,-23.6572,-46.5333
1653579,23.4134,120.387
1681586,2.475,102.419
1766913,35.03,135.708
1742663,34.3926,132.443
1625039,48.4431,5.67583
1653586,39.7222,-6.88972
1704586,51.5472,-0.180278
1742928,42.2911,3.27722
1625048,54.7208,20.5033
1766992,-23.7,-46.55
1704810,43.2808,-8.21111
1625226,35.269,139.69
1625307,-11.8583,31.4333
1767050,-8.11278,-35.015
1704822,43.6481,-7.59
1742945,40.1189,113.296
1681635,2.46333,102.227
1599240,21.8042,-79.9831
1767068,35.7523,136.963
1743016,59.8585,17.6462
1565606,46.0797,6.40139
1625342,25.013,121.317
1767098,49.4667,10.0361
1704903,37.975,23.73
1681698,35.0937,135.97
1681698,35.095,135.966
1704976,42.5833,-8.76667
1743041,57.7083,11.9733
1599286,25.0221,121.909
1767127,-21.75,-43.35
1653634,48.9458,2.36361
1599346,43.58,7.05333
1743156,47.3667,7.35
1681796,32.8976,129.957
1705020,43.4281,-7.36278
1653652,42.5769,-2.84611
1653652,42.5833,-2.85
1625346,25.0458,121.298
1767141,34.2392,133.021
1682099,49.7997,8.99944
1599377,33.9569,133.918
1625372,49.63,8.88222
1767230,35.399,133.031
1767233,23.1138,113.248
1599505,34.5386,135.521
1653664,63.1833,14.1833
1653664,63.1833,14.6667
1682152,49.7883,9.07528
1767360,35.8889,136.858
1743545,47.4,9.46667
1705066,51.6033,-0.0657611
1743606,28.6313,77.2495
1599509,34.9917,134.978
1625430,48.8492,2.29806
1653691,36.45,-5.91667
1682190,49.8,9.06667
1653708,51.4667,140.817
1682208,35.4419,139.661
1625513,60.1236,24.4389
1682264,35.6519,139.827
1705067,51.0314,3.76611
1600121,35.9764,139.397
1743716,20.93,77.75
1625517,22.5875,88.3597
1565749,43.4864,20.5317
1705070,51.0161,3.73417
1682292,34.1302,134.412
1653793,42.4831,3.12806
1743748,37.1897,-76.5336
1625659,37.0333,22.1167
1767462,-7.08333,-34.8333
1705073,50.734,3.21108
1743809,19.22,73.15
1565761,36.2986,140.144
1565761,36.3003,140.144
1565761,36.2908,140.119
1653827,-27.4858,153.038
1600158,24.2432,121.712
1767492,-23.5019,-47.4578
1682316,34.0536,134.301
1600217,55.15,124.733
1653902,43.7836,16.3372
1743860,35.3994,133.218
1767511,-22.7858,-43.3119
1682338,34.0587,134.552
1625849,49.4175,11.1178
1705092,25.8131,-80.1342
1767517,35.1277,137.032
1682352,34.0697,134.48
1653911,48.4492,6.73889
1600302,19.9687,-75.8703
1625869,1.40442,103.791
1682383,34.0996,134.517
1767548,51.0364,36.7364
1565763,44.8606,24.8678
1744057,59.9667,30.1667
1625933,49.6508,8.78472
1682410,34.0179,134.571
1744093,34.6261,138.89
1705098,24.9686,121.588
1654020,-0.904167,36.2944
1600345,55.9167,37.7667
1682500,41.0833,23.55
1767676,35.6646,138.639
1767676,35.6736,138.636
1565867,40.3,21.7833
1705099,50.8304,3.24891
1744391,51.5217,-0.126111
1600410,55.8833,37.4333
1625939,24.9981,121.326
1654023,48.5894,6.50167
1682504,34.6016,135.632
1744395,43.0867,141.318
1565891,35.2845,135.134
1600500,34.0067,130.918
1705134,52.3761,4.71389
1626063,4,108.25
1682702,33.9897,134.515
1744412,36.6,-6.21667
1566012,41.6167,25.1333
1626075,40.3667,23.4333
1767802,35,139.892
1654139,36.3924,139.062
1682719,35.2071,136.983
1744450,47.5,8.75
1705327,4.00611,101.302
1626199,40.3,-3.71667
1767803,-12.25,-38.95
1566061,-33.9581,25.6
1600672,34.8008,134.926
1654160,34.8988,135.549
1705440,-37.2,145.417
1767880,-21.1783,-47.8067
1600687,36.3964,140.452
1705443,40.35,-3.83333
1654166,38.4167,-6.41667
1654166,38.4333,-6.41667
1682736,33.4269,134.017
1744457,34.4077,132.457
1767915,-8.76194,-63.9039
1600728,36.1907,139.7
1744617,30.3423,-98.1269
1626353,-1.68333,29.2333
1654252,1.01667,34.2167
1705450,33.8344,132.772
1566139,23.7461,121.447
1767954,-2.82,-60.672
1682737,33.3294,133.224
1600796,34.8983,135.018
1566281,41.1,25.4167
1682738,33.4414,133.984
1744683,38.7956,140.986
1626612,34.5142,135.471
1654336,32.69,128.817
1600925,35.7065,139.766
1744722,20.4667,85.8833
1682739,32.9517,132.797
1705455,42.5803,-83.1431
1744747,16.3011,80.4433
1682740,33.2342,132.848
1626655,48.8314,2.35556
1767993,46.4167,-88.6667
1744763,36.3296,139
1600927,22.635,120.514
1705567,35.4858,136.912
1682741,33.2342,132.849
1566566,34.8989,137.49
1626673,49.685,8.78306
1744769,46.6167,10.45
1654552,35.485,138.069
1682807,34.0376,134.507
1600965,43.6833,18.0167
1768088,39.4919,76.0461
1682877,48.8708,2.16694
1654607,0.9,34.3333
1601038,52.3197,4.83624
1654711,45.848,73.518
1654713,46.3833,72.8667
1682881,34.5193,135.771
1768125,50.9639,-0.0963889
1705707,3.82694,101.402
1601108,43.6833,18.0167
1682899,48.2108,16.3569
1744787,31.1925,121.45
1601323,-46.4,168.35
1626777,34.6708,133.935
1744806,-20.2675,148.717
1654717,-0.45,36.25
1626790,56.9492,24.1044
1768494,20.2833,117.633
1768494,20.2333,121.833
1768494,36.7,123.717
1768494,42.2667,142.2
1744900,51.5103,-0.130278
1626939,34.5244,136.747
1626939,34.4972,136.698
1745091,34.8028,135.611
1768540,34.5731,136.46
1705811,42.6,23.0333
1566654,36.7467,138.188
1601502,43.96,5.78056
1683039,51.5347,-0.174167
1627029,48.8222,2.35861
1654816,42.2,24.3333
1627084,38.5453,-89.8353
1768574,51.5089,-0.0944444
1654889,34.8957,135.544
1683057,51.5431,-0.174722
1601625,47.093,17.9138
1627090,42.7283,-110.929
1705832,49.9108,9.15917
1683083,51.5436,-0.176667
1566718,24.1667,113.4
1768621,18.1333,141.233
1768621,16.4667,142.267
1768621,30.9167,129.75
1768621,29.8833,125.283
1768621,19.5,118.667
1683163,31.5167,34.5833
1566724,34.7426,135.596
1654896,42.0333,24.3
1705838,3.25806,101.555
1768708,35.2355,136.841
1745128,42.3,-1.96667
1654978,34.8955,135.561
1601838,55.6044,26.56
1705866,-74.25,-126.5
1745208,35.2186,136.928
1601841,35.0747,136.849
1655043,47.1864,4.95333
1705907,58.05,37.1167
1683666,43.2706,140.48
1655146,34.8988,135.548
1627152,35.0613,135.524
1601931,24.7833,110.5
1655154,1.05,34.4
1768902,35.3836,136.734
1683710,42.3114,-83.2136
1627267,49.7258,8.70333
1769011,18.8667,121.95
1601989,34.9931,134.967
1655175,34.4553,113.025
1705989,58.65,37.2667
1683818,35.8845,139.921
1796206,34.6778,131.82
1769132,35.2258,136.234
1796328,38.7417,140.316
1706020,4.4025,101.079
1684307,42.55,22.8167
1769180,35.3136,139.487
1602090,34.8242,134.677
1627357,60.8681,26.7042
1769416,35.4714,133.04
1796419,34.6305,135.6
1706036,3.74556,101.45
1602109,34.5117,136.739
1602109,34.4994,136.742
1796444,10.1,165.983
1627363,20.7167,-103.4
1706085,42.1903,-7.80139
1706085,42.1833,-7.8
1684348,42.7333,22.8833
1655391,36.5994,137.55
1796456,11.2667,169.783
1796479,11.1528,169.622
1602121,33.7244,135.389
1796508,11.1417,166.411
1655436,35.7814,137.809
1769495,31.3189,121.443
1627379,34.7392,135.218
1706153,4.53944,101.053
1684403,42.8333,22.6667
1602175,35.0017,135.353
1796565,52.0343,5.16686
1745299,34.4097,132.467
1684415,33.9847,134.529
1796734,9.06667,165.633
1655523,-3.60306,35.0789
1796744,8.31389,167.379
1627471,32.7996,130.713
1602179,34.8081,135.467
1706161,4.47111,101.043
1684494,2,31.4167
1627473,32.8,130.714
1796750,19.45,-70.7
1655531,36.0515,140.128
1745334,51.5006,0.00361111
1796774,9.14167,170.017
1655694,35.0778,133.752
1684653,50.2167,136.9
1769523,6.36667,148.45
1769523,10.15,138.167
1769523,21.3,117.2
1769523,18.7,120.817
1769523,21.45,121.417
1769523,33.35,124.7
1769523,25.7,121.233
1769523,14.5333,116.883
1602362,22.5131,120.515
1706984,49.9014,9.22167
1655763,49.9506,8.85389
1684986,35.2513,135.635
1796838,38.4532,140.057
1602397,44.8667,20.6333
1627621,35.4369,139.629
1796918,-16.5167,-68.1667
1745451,31.1994,121.416
1684991,35.6262,134.808
1769551,31.3497,121.583
1627654,55.6167,40.6667
1707145,49.8697,9.21028
1745548,25.18,75.83
1685066,42.6167,25.4
1627687,56.3,10.6189
1796973,8.25,171.1
1796989,8.93611,166.238
1769835,20.8333,117.917
1769835,17.2167,118.3
1769835,28.9667,137.75
1769835,14.5333,116.883
1602522,31.1767,121.412
1627688,56.1947,40.5308
1796996,7.98333,168.174
1685136,36.1634,139.758
1655791,34.62,135.783
1627711,38.57,141.48
1769844,35.3375,139.473
1707236,54.7667,38.8833
1627712,16.9138,-89.8664
1769845,35.2465,136.789
1627801,36.2246,137.245
1602544,31.0328,121.226
1685162,42.55,22.95
1602608,55.4028,10.3861
1602650,41.8836,-87.63
1627888,19.4167,-99.0333
1707367,49.8719,9.16778
1707829,54.9444,9.75833
1685189,42.55,22.95
1627919,36.6591,136.734
1707926,43.3,-7.7
1769864,18.8167,119.783
1769864,24.75,123.333
1769864,31.0667,125.933
1769864,31.5,125.95
1769864,32.9833,123.633
1769864,33.8333,122.917
1769864,37.25,125.283
1769864,38.7833,121.467
1769864,27.6333,127.767
1769864,37.45,125
1769864,37.2167,125.183
1769864,47.05,142.017
1769864,42.7167,139.95
1745579,49.41,8.716
1685239,36.3925,140.454
1627997,33.5691,133.701
1769920,55.7667,60.7
1685246,37.9309,140.078
1708037,35.679,139.763
1655879,-3.58333,35.8333
1628063,36.0472,136.252
1602731,34.5103,135.523
1655906,1.03333,33.95
1685510,2.58,102.612
1769992,33.8172,132.806
1745597,26.755,83.3739
1628101,33.4991,130.338
1708135,23.954,120.482
1655987,32.6955,128.841
1656017,69.2942,16.0208
1769993,29.3,129.733
1769993,33.5167,139.6
1769993,39.95,139.667
1769993,43.1833,140.3
1685527,6.0425,102.143
1797042,14.65,168.967
1797042,14.6096,169
1708223,54.9167,37.4333
1602814,44.8292,-0.598253
1656049,1.16667,33.8333
1770045,25.337,-101.046
1628310,31.4044,130.504
1709103,65.5,-163.5
1628483,34.6969,135.497
1745825,31.898,34.8081
1745825,31.8978,34.8081
1602840,43.8167,18.35
1602840,43.8261,18.3517
1770057,45.5762,-122.116
1685556,30.2433,120.183
1797055,10.8833,121.583
1797055,16.9333,120.183
1797055,11.4667,111.867
1797055,4.73333,175.467
1797055,30.9333,132.783
1797055,29.1333,134.483
1797055,21.2,149.467
1797055,20.4167,117.917
1797055,33.3,127.183
1797055,23.7833,139.817
1770063,33.8367,132.779
1770077,35.009,135.77
1709266,49.8417,9.16222
1656058,45.5214,-123.109
1797097,31.2561,130.517
1603021,53.3431,-6.27139
1685564,6.19889,102.168
1770094,33.8369,132.78
1746065,31.2606,121.508
1685721,1.41667,31.0833
1603130,44.4053,-104.372
1746067,37.2333,-5.1
1770218,29.1667,141
1770218,30.25,129.75
1770218,34.1667,139.633
1770218,46.7667,144.267
1656076,39.7986,-84.0839
1770455,-20.4164,-50.7619
1685800,33.1631,130.101
1603132,33.8508,134.029
1709567,40.3167,-92.1167
1685822,52.0923,0.15944
1628497,48.8631,2.3875
1656129,49.3589,6.16917
1709965,48.8469,2.33722
1603189,34.7908,135.466
1797133,36.08,-79.8194
1770668,38.2549,140.884
1656257,35.7912,139.465
1603190,-34.6011,-58.3831
1770930,50.7567,78.54
1797137,-8.11222,-79.0289
1709969,28.4167,48.5
1628542,49.6803,8.61611
1685970,49.6189,9.17778
1656280,59.33,18.056
1797204,35.0418,134.283
1710386,35.6325,-89.8486
1746096,34.7815,135.47
1628613,35.0789,136.931
1603303,24.0901,121.611
1746103,42.0333,-0.116667
1771211,36.6467,127.392
1656300,49.0561,4.004
1797245,19.8874,86.0946
1628614,35.0736,136.919
1603306,35.0772,135.231
1746125,41.4747,2.08667
1686259,42.2697,-89.0697
1656301,0.75,34.0833
1710662,49.82,9.2575
1771260,36.6361,138.188
1603307,35.0919,135.176
1628627,35.0725,136.918
1771553,11.65,-2.18333
1686271,35.6336,139.486
1797348,35.6207,139.739
1746139,34.3963,132.471
1797436,8.37306,-62.6436
1686290,34.7836,138.761
1771578,34.9788,137.587
1628628,35.6904,136.03
1656389,-35.7,143.733
1686291,34.7828,138.758
1797534,10.247,-67.596
1656395,-34.0167,149.467
1628648,18.9217,72.8332
1746175,33.7842,132.743
1746175,33.7708,132.744
1686294,34.7825,138.756
1628714,40.6028,140.466
1797591,35.7539,139.561
1771599,49.4944,9.93667
1835635,32.2321,-87.41
1835635,32.2321,-87.41
1711022,49.8264,9.40917
1797721,33.9294,133.181
1686328,13.7393,100.584
1771632,34.6493,135.467
1835639,32.0529,-87.5708
1835639,32.0529,-87.5708
1797749,35.4433,139.634
1628940,41.0992,-74.1
1628944,41.0819,-74.0514
1711160,49.7853,9.44417
1628945,41.0683,-73.9214
1771988,25.6833,-100.267
1686348,33.9753,130.865
1797913,35.6783,140.026
1628960,41.1964,-73.9669
1711515,38.9097,1.43611
1797936,35.7467,139.903
1835641,32.0571,-87.5886
1835641,32.0571,-87.5886
1686363,33.251,129.34
1629048,60.4722,25.0889
1711551,33.9903,130.818
1772021,20.5878,-100.388
